country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",4/19/2024 21:00:00,26.10887,91.589544,SO2,8,11,9
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",4/19/2024 21:00:00,26.10887,91.589544,CO,44,63,46
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",4/19/2024 21:00:00,26.181742,91.78063,OZONE,1,21,12
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",4/19/2024 21:00:00,26.349082,92.68449,OZONE,5,54,33
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",4/19/2024 21:00:00,26.446912,91.439057,CO,62,86,76
India,Assam,Silchar,"Tarapur, Silchar - PCBA",4/19/2024 21:00:00,24.82827,92.79525,PM2.5,21,33,25
India,Assam,Silchar,"Tarapur, Silchar - PCBA",4/19/2024 21:00:00,24.82827,92.79525,PM10,40,57,43
India,Assam,Silchar,"Tarapur, Silchar - PCBA",4/19/2024 21:00:00,24.82827,92.79525,CO,22,40,37
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",4/19/2024 21:00:00,26.146529,87.454184,PM2.5,24,103,51
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",4/19/2024 21:00:00,26.146529,87.454184,NO2,6,26,9
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",4/19/2024 21:00:00,26.146529,87.454184,OZONE,6,11,9
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",4/19/2024 21:00:00,24.75746,84.366208,OZONE,19,87,68
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",4/19/2024 21:00:00,26.80365,84.51954,OZONE,1,11,7
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",4/19/2024 21:00:00,25.265194,87.012947,SO2,11,13,12
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",4/19/2024 21:00:00,25.265194,87.012947,CO,8,10,9
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",4/19/2024 21:00:00,25.204762,85.51496,PM10,61,116,86
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",4/19/2024 21:00:00,25.204762,85.51496,NO2,8,10,9
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",4/19/2024 21:00:00,25.7808257,84.7446768,NH3,7,15,11
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",4/19/2024 21:00:00,24.762518,84.982348,PM2.5,40,188,90
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",4/19/2024 21:00:00,25.697189,85.2459,PM2.5,78,266,147
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",4/19/2024 21:00:00,26.0881305,87.93840336,PM10,68,267,136
India,Bihar,Munger,"Town Hall, Munger - BSPCB",4/19/2024 21:00:00,25.376776,86.471523,PM10,93,171,128
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",4/19/2024 21:00:00,26.11442,85.39813,PM2.5,137,380,264
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",4/19/2024 21:00:00,26.11442,85.39813,NO2,22,56,35
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",4/19/2024 21:00:00,26.11442,85.39813,CO,29,82,50
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",4/19/2024 21:00:00,25.586562,85.043586,PM2.5,111,317,206
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",4/19/2024 21:00:00,25.610369,85.132568,PM2.5,65,333,193
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",4/19/2024 21:00:00,25.599486,85.113666,PM2.5,60,500,242
India,Bihar,Patna,"Samanpura, Patna - BSPCB",4/19/2024 21:00:00,25.596727,85.085624,NH3,2,24,15
India,Bihar,Patna,"Samanpura, Patna - BSPCB",4/19/2024 21:00:00,25.596727,85.085624,OZONE,2,83,54
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",4/19/2024 21:00:00,25.366336,87.117468,SO2,5,11,7
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",4/19/2024 21:00:00,25.0328,85.41948,PM10,35,100,61
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",4/19/2024 21:00:00,25.859655,85.77944,PM2.5,75,313,128
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",4/19/2024 21:00:00,25.859655,85.77944,PM10,57,222,120
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",4/19/2024 21:00:00,25.859655,85.77944,CO,20,22,21
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",4/19/2024 21:00:00,30.719859,76.738637,PM2.5,18,240,97
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",4/19/2024 21:00:00,30.719859,76.738637,PM10,35,235,123
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",4/19/2024 21:00:00,30.719859,76.738637,CO,22,115,41
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",4/19/2024 21:00:00,22.08815,82.13737,PM10,22,86,60
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",4/19/2024 21:00:00,22.368195,82.746431,PM2.5,1,109,52
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",4/19/2024 21:00:00,22.368195,82.746431,SO2,15,70,27
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",4/19/2024 21:00:00,22.348441,82.549611,PM10,28,254,92
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",4/19/2024 21:00:00,21.258815,81.578979,CO,18,44,25
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",4/19/2024 21:00:00,21.219665,81.630094,NO2,40,66,50
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",4/19/2024 21:00:00,21.371751,81.664929,PM10,42,194,122
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",4/19/2024 21:00:00,21.371751,81.664929,CO,10,101,27
India,Delhi,Delhi,"Alipur, Delhi - DPCC",4/19/2024 21:00:00,28.815329,77.15301,NH3,5,11,7
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",4/19/2024 21:00:00,28.695381,77.181665,PM10,122,345,192
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",4/19/2024 21:00:00,28.695381,77.181665,NO2,8,114,56
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",4/19/2024 21:00:00,28.695381,77.181665,CO,4,86,27
India,Delhi,Delhi,"Bawana, Delhi - DPCC",4/19/2024 21:00:00,28.7762,77.051074,PM2.5,30,431,142
India,Delhi,Delhi,"Bawana, Delhi - DPCC",4/19/2024 21:00:00,28.7762,77.051074,CO,9,52,14
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",4/19/2024 21:00:00,28.5512005,77.2735737,CO,28,101,37
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",4/19/2024 21:00:00,28.656756,77.227234,CO,42,50,48
India,Delhi,Delhi,"DTU, Delhi - CPCB",4/19/2024 21:00:00,28.7500499,77.1112615,PM10,107,346,184
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",4/19/2024 21:00:00,28.498571,77.26484,CO,22,94,33
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",4/19/2024 21:00:00,28.5710274,77.0719006,PM10,124,416,246
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",4/19/2024 21:00:00,28.5710274,77.0719006,NH3,6,10,8
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",4/19/2024 21:00:00,28.5627763,77.1180053,PM2.5,24,171,78
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",4/19/2024 21:00:00,28.5627763,77.1180053,PM10,100,246,168
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",4/19/2024 21:00:00,28.73282,77.170633,PM10,119,424,234
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",4/19/2024 21:00:00,28.73282,77.170633,CO,36,113,64
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",4/19/2024 21:00:00,28.73282,77.170633,OZONE,4,54,37
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",4/19/2024 21:00:00,28.588333,77.221667,PM10,97,226,122
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",4/19/2024 21:00:00,28.5918245,77.2273074,PM10,93,415,131
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",4/19/2024 21:00:00,28.636429,77.201067,SO2,1,41,13
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",4/19/2024 21:00:00,28.570173,76.933762,PM2.5,18,293,74
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",4/19/2024 21:00:00,28.570173,76.933762,PM10,92,276,152
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",4/19/2024 21:00:00,28.570173,76.933762,NO2,7,43,22
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",4/19/2024 21:00:00,28.56789,77.250515,CO,47,74,59
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",4/19/2024 21:00:00,28.530785,77.271255,SO2,14,26,18
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",4/19/2024 21:00:00,28.674045,77.131023,PM2.5,31,300,118
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",4/19/2024 21:00:00,28.674045,77.131023,NO2,29,70,46
India,Delhi,Delhi,"Pusa, Delhi - IMD",4/19/2024 21:00:00,28.63611,77.173332,CO,76,107,82
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",4/19/2024 21:00:00,28.563262,77.186937,CO,14,106,43
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",4/19/2024 21:00:00,28.563262,77.186937,OZONE,9,116,66
India,Delhi,Delhi,"Rohini, Delhi - DPCC",4/19/2024 21:00:00,28.732528,77.11992,CO,19,103,32
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",4/19/2024 21:00:00,28.6514781,77.1473105,PM10,105,441,210
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",4/19/2024 21:00:00,28.6514781,77.1473105,SO2,9,28,20
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",4/19/2024 21:00:00,28.710508,77.249485,PM2.5,32,184,92
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",4/19/2024 21:00:00,28.710508,77.249485,SO2,7,25,14
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",4/19/2024 21:00:00,28.531346,77.190156,NO2,13,92,49
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",4/19/2024 21:00:00,28.531346,77.190156,SO2,7,33,16
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",4/19/2024 21:00:00,28.672342,77.31526,SO2,27,124,40
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",4/19/2024 21:00:00,28.699793,77.165453,NO2,15,96,49
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",4/19/2024 21:00:00,23.107969,72.574648,NO2,42,44,43
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",4/19/2024 21:00:00,23.107969,72.574648,CO,47,92,71
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",4/19/2024 21:00:00,23.107969,72.574648,OZONE,4,41,33
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",4/19/2024 21:00:00,22.977134,72.553024,PM2.5,46,141,82
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",4/19/2024 21:00:00,22.977134,72.553024,PM10,52,121,88
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",4/19/2024 21:00:00,23.020509,72.579261,PM2.5,28,209,122
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",4/19/2024 21:00:00,23.016834,72.625775,PM2.5,44,131,81
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",4/19/2024 21:00:00,23.04307,72.562968,OZONE,7,44,37
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",4/19/2024 21:00:00,23.243639,72.68994,PM10,76,145,113
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",4/19/2024 21:00:00,23.243639,72.68994,CO,32,48,36
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",4/19/2024 21:00:00,23.243639,72.68994,OZONE,9,24,21
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",4/19/2024 21:00:00,20.362421,72.918013,PM10,50,135,83
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",4/19/2024 21:00:00,30.379589,76.778328,SO2,1,21,8
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",4/19/2024 21:00:00,28.593883,76.270653,CO,20,46,27
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",4/19/2024 21:00:00,28.2068,76.7997,PM10,142,238,195
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",4/19/2024 21:00:00,28.2068,76.7997,NO2,44,113,66
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",4/19/2024 21:00:00,28.2068,76.7997,CO,13,114,36
India,Haryana,Faridabad,"Sector- 16A, Faridabad - HSPCB",4/19/2024 21:00:00,28.4088421,77.3099081,SO2,14,25,21
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",4/19/2024 21:00:00,29.503664,75.467934,PM2.5,35,202,69
India,Haryana,Jind,"Police Lines, Jind - HSPCB",4/19/2024 21:00:00,29.307814,76.337619,PM2.5,35,112,66
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",4/19/2024 21:00:00,29.6953,77.0027,SO2,12,13,12
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",4/19/2024 21:00:00,28.1485564,77.3320667,OZONE,8,43,21
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",4/19/2024 21:00:00,28.52123,76.37138,PM2.5,88,417,267
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",4/19/2024 21:00:00,29.5364,75.0158,OZONE,24,75,61
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",4/19/2024 21:00:00,29.0272,77.0621,NH3,5,10,9
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",4/19/2024 21:00:00,29.0272,77.0621,CO,11,28,14
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",4/19/2024 21:00:00,30.943887,76.801991,PM10,47,189,108
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",4/19/2024 21:00:00,16.172806,75.659694,PM10,46,46,46
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",4/19/2024 21:00:00,16.172806,75.659694,CO,26,64,33
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",4/19/2024 21:00:00,16.172806,75.659694,OZONE,33,54,44
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",4/19/2024 21:00:00,12.951913,77.539784,NO2,10,11,11
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",4/19/2024 21:00:00,13.029152,77.585901,PM10,51,145,86
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",4/19/2024 21:00:00,13.029152,77.585901,CO,5,33,22
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",4/19/2024 21:00:00,13.029152,77.585901,OZONE,6,48,21
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",4/19/2024 21:00:00,13.003872,77.664217,PM2.5,44,500,116
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",4/19/2024 21:00:00,13.0270199,77.494094,OZONE,9,113,84
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",4/19/2024 21:00:00,13.0246342,77.5080115,PM2.5,3,151,53
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",4/19/2024 21:00:00,15.459706,75.008381,OZONE,2,25,13
India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",4/19/2024 21:00:00,13.008556,76.125258,CO,10,34,23
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",4/19/2024 21:00:00,13.1276288,78.1570122,PM2.5,36,471,155
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",4/19/2024 21:00:00,13.1276288,78.1570122,SO2,15,21,18
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",4/19/2024 21:00:00,15.34763,76.181767,PM10,14,34,24
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",4/19/2024 21:00:00,12.415911,75.73505,CO,6,96,41
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",4/19/2024 21:00:00,12.88925,74.853,CO,46,56,54
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",4/19/2024 21:00:00,12.21041,76.37376,CO,6,41,23
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",4/19/2024 21:00:00,13.377516,77.099072,SO2,7,19,9
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",4/19/2024 21:00:00,23.210494,77.425409,NO2,10,108,32
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",4/19/2024 21:00:00,22.9682591,76.064118,SO2,16,27,22
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",4/19/2024 21:00:00,26.203442,78.193251,PM2.5,10,88,47
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",4/19/2024 21:00:00,26.203442,78.193251,SO2,10,107,39
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",4/19/2024 21:00:00,26.259242,78.216432,NO2,9,113,30
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",4/19/2024 21:00:00,22.431,75.5213,PM2.5,24,80,46
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",4/19/2024 21:00:00,22.678,75.8559,PM2.5,25,71,43
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",4/19/2024 21:00:00,22.678,75.8559,PM10,20,60,34
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",4/19/2024 21:00:00,22.7084,75.8815,SO2,23,29,26
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",4/19/2024 21:00:00,23.163174,79.973061,PM2.5,28,63,46
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",4/19/2024 21:00:00,23.163174,79.973061,CO,6,34,9
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",4/19/2024 21:00:00,23.168606,79.932247,PM2.5,30,251,84
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",4/19/2024 21:00:00,23.168606,79.932247,PM10,66,299,122
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",4/19/2024 21:00:00,23.218135,79.95777,PM2.5,50,328,140
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",4/19/2024 21:00:00,23.218135,79.95777,SO2,11,55,14
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",4/19/2024 21:00:00,24.2613009,80.7231783,PM10,33,73,51
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",4/19/2024 21:00:00,24.2613009,80.7231783,NO2,19,23,20
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",4/19/2024 21:00:00,23.10844,77.511428,PM2.5,26,131,50
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",4/19/2024 21:00:00,23.331731,75.045981,PM10,27,410,131
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",4/19/2024 21:00:00,23.838586,78.759431,PM10,31,107,59
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",4/19/2024 21:00:00,23.8640158,78.80289321,PM10,12,363,140
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",4/19/2024 21:00:00,23.8640158,78.80289321,SO2,8,15,11
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",4/19/2024 21:00:00,23.8640158,78.80289321,CO,10,96,55
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",4/19/2024 21:00:00,19.10122,74.73339,CO,15,120,45
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",4/19/2024 21:00:00,20.719516,77.000253,PM10,57,121,89
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",4/19/2024 21:00:00,20.9402359,77.7895248,PM10,63,134,96
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",4/19/2024 21:00:00,20.939198,77.765701,PM2.5,50,110,63
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",4/19/2024 21:00:00,19.87562,75.38731,OZONE,1,136,94
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",4/19/2024 21:00:00,19.786089,72.757971,NH3,5,13,7
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",4/19/2024 21:00:00,19.786089,72.757971,OZONE,6,73,50
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",4/19/2024 21:00:00,19.9775302,79.2337086,OZONE,4,96,82
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",4/19/2024 21:00:00,20.918946,74.776388,PM2.5,58,96,72
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",4/19/2024 21:00:00,19.854616,75.905894,PM10,53,143,83
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",4/19/2024 21:00:00,19.25292,73.142019,PM10,63,182,112
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",4/19/2024 21:00:00,16.6870449,74.2505872,NO2,32,54,44
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",4/19/2024 21:00:00,16.7143745,74.2426398,CO,16,33,26
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",4/19/2024 21:00:00,20.555712,74.529236,NO2,16,146,55
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",4/19/2024 21:00:00,19.065931,72.862131,CO,10,53,14
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",4/19/2024 21:00:00,19.23241,72.86895,PM2.5,36,64,51
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",4/19/2024 21:00:00,19.23241,72.86895,NO2,52,142,103
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",4/19/2024 21:00:00,19.23241,72.86895,CO,38,70,66
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",4/19/2024 21:00:00,19.2243333,72.8658113,PM2.5,25,56,38
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",4/19/2024 21:00:00,18.9767,72.838,CO,8,24,13
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",4/19/2024 21:00:00,19.10078,72.87462,SO2,18,23,21
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",4/19/2024 21:00:00,18.91,72.82,PM10,51,105,69
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",4/19/2024 21:00:00,18.91,72.82,NO2,19,26,22
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",4/19/2024 21:00:00,18.91,72.82,OZONE,11,11,11
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",4/19/2024 21:00:00,19.083694,72.920967,PM10,41,85,57
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",4/19/2024 21:00:00,19.2058,72.8682,PM10,51,161,91
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",4/19/2024 21:00:00,19.215859,72.831718,PM2.5,5,40,25
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",4/19/2024 21:00:00,19.215859,72.831718,CO,9,21,13
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",4/19/2024 21:00:00,19.1653323,72.922099,OZONE,18,20,18
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",4/19/2024 21:00:00,18.96702,72.84214,PM10,53,246,94
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",4/19/2024 21:00:00,18.96702,72.84214,OZONE,22,56,41
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",4/19/2024 21:00:00,19.1878657,72.8304069,OZONE,12,109,84
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",4/19/2024 21:00:00,18.897756,72.81332,PM2.5,13,46,28
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",4/19/2024 21:00:00,18.897756,72.81332,SO2,1,11,3
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",4/19/2024 21:00:00,19.1375,72.915056,PM2.5,32,60,42
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",4/19/2024 21:00:00,19.1375,72.915056,NO2,18,41,27
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",4/19/2024 21:00:00,19.1375,72.915056,SO2,35,52,43
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",4/19/2024 21:00:00,19.000084,72.85673,PM2.5,1,45,16
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",4/19/2024 21:00:00,19.047,72.8746,PM2.5,29,83,50
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",4/19/2024 21:00:00,19.3832,72.8204,PM10,54,109,77
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",4/19/2024 21:00:00,18.9936162,72.8128113,PM2.5,6,46,24
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",4/19/2024 21:00:00,21.14472,79.107595,NH3,2,10,5
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",4/19/2024 21:00:00,21.14472,79.107595,SO2,20,105,59
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",4/19/2024 21:00:00,21.152875,79.0517531,PM2.5,18,220,111
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",4/19/2024 21:00:00,21.152875,79.0517531,CO,16,146,42
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",4/19/2024 21:00:00,19.173852,77.296291,PM2.5,54,274,117
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",4/19/2024 21:00:00,19.173852,77.296291,NO2,11,73,23
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",4/19/2024 21:00:00,19.173852,77.296291,CO,32,44,36
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",4/19/2024 21:00:00,20.0073285,73.7762427,PM10,32,100,68
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",4/19/2024 21:00:00,20.021503,73.813844,CO,8,35,21
